rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,4255,,,,,,,,,,,,,,,,,1.5746325358e+04,2.1617742062e+01,,,2.5141731935e+02,3.1819605827e-01
0,,,,,,,,,,,,,,,,,,1.9717730240e+02,2.1579562902e+01
1,,,,,,,,,,,,,,,,,,1.9768893204e+02,2.1523713827e+01
2,,,,,,,,,,,,,,,,,,1.9890585418e+02,2.1392030001e+01
3,,,,,,,,,,,,,,,,,,2.0062615165e+02,2.1208600998e+01
4,,,,,,,,,,,,,,,,,,1.9699454465e+02,2.1599582911e+01
5,,,,,,,,,,,,,,,,,,2.0107753977e+02,2.1160990953e+01
6,,,,,,,,,,,,,,,,,,1.9722361041e+02,2.1574496031e+01
7,,,,,,,,,,,,,,,,,,1.9790736300e+02,2.1499958038e+01
8,,,,,,,,,,,,,,,,,,1.9717733072e+02,2.1579559803e+01
9,,,,,,,,,,,,,,,,,,2.0038588993e+02,2.1234030008e+01
10,,,,,,,,,,,,,,,,,,1.9725304251e+02,2.1571276903e+01
11,,,,,,,,,,,,,,,,,,2.0064100428e+02,2.1207031012e+01
12,,,,,,,,,,,,,,,,,,1.9755316334e+02,2.1538506031e+01
13,,,,,,,,,,,,,,,,,,1.9788235598e+02,2.1502675056e+01
14,,,,,,,,,,,,,,,,,,1.9710434148e+02,2.1587550879e+01
15,,,,,,,,,,,,,,,,,,2.0101650484e+02,2.1167416096e+01
16,,,,,,,,,,,,,,,,,,1.9714791249e+02,2.1582779884e+01
17,,,,,,,,,,,,,,,,,,1.9782402790e+02,2.1509015083e+01
18,,,,,,,,,,,,,,,,,,1.9709669007e+02,2.1588388920e+01
19,,,,,,,,,,,,,,,,,,1.9818077829e+02,2.1470296144e+01
20,,,,,,,,,,,,,,,,,,1.9930021347e+02,2.1349701166e+01
21,,,,,,,,,,,,,,,,,,2.0459376605e+02,2.0797310114e+01
22,,,,,,,,,,,,,,,,,,1.9816058439e+02,2.1472484112e+01
23,,,,,,,,,,,,,,,,,,2.0510754929e+02,2.0745213985e+01
24,,,,,,,,,,,,,,,,,,1.9801340582e+02,2.1488444090e+01
25,,,,,,,,,,,,,,,,,,2.0657100722e+02,2.0598243952e+01
26,,,,,,,,,,,,,,,,,,1.9827683096e+02,2.1459895134e+01
27,,,,,,,,,,,,,,,,,,2.0527551751e+02,2.0728239059e+01
28,,,,,,,,,,,,,,,,,,2.0062910395e+02,2.1208288908e+01
29,,,,,,,,,,,,,,,,,,2.0415258425e+02,2.0842253923e+01
30,,,,,,,,,,,,,,,,,,2.0127104025e+02,2.1140646935e+01
31,,,,,,,,,,,,,,,,,,2.0227314093e+02,2.1035912037e+01
32,,,,,,,,,,,,,,,,,,2.0260906213e+02,2.1001034975e+01
33,,,,,,,,,,,,,,,,,,2.0184056698e+02,2.1080995083e+01
34,,,,,,,,,,,,,,,,,,2.0327699709e+02,2.0932029009e+01
35,,,,,,,,,,,,,,,,,,2.0409794956e+02,2.0847833157e+01
36,,,,,,,,,,,,,,,,,,2.0637861795e+02,2.0617445946e+01
37,,,,,,,,,,,,,,,,,,2.0148494714e+02,2.1118202925e+01
38,,,,,,,,,,,,,,,,,,2.0006111569e+02,2.1268500805e+01
39,,,,,,,,,,,,,,,,,,2.0114054999e+02,2.1154361963e+01
40,,,,,,,,,,,,,,,,,,1.9727863871e+02,2.1568478107e+01
41,,,,,,,,,,,,,,,,,,1.9773355937e+02,2.1518856049e+01
42,,,,,,,,,,,,,,,,,,1.9699640382e+02,2.1599379063e+01
43,,,,,,,,,,,,,,,,,,2.0090170138e+02,2.1179512024e+01
44,,,,,,,,,,,,,,,,,,1.9695249763e+02,2.1604194164e+01
45,,,,,,,,,,,,,,,,,,1.9801361893e+02,2.1488420963e+01
46,,,,,,,,,,,,,,,,,,1.9725085584e+02,2.1571516037e+01
47,,,,,,,,,,,,,,,,,,1.9864939020e+02,2.1419647932e+01
48,,,,,,,,,,,,,,,,,,1.9806276270e+02,2.1483089209e+01
49,,,,,,,,,,,,,,,,,,1.9763307717e+02,2.1529796839e+01
50,,,,,,,,,,,,,,,,,,1.9728789631e+02,2.1567466021e+01
51,,,,,,,,,,,,,,,,,,1.9726719057e+02,2.1569729805e+01
52,,,,,,,,,,,,,,,,,,1.9800113195e+02,2.1489776134e+01
53,,,,,,,,,,,,,,,,,,1.9758712576e+02,2.1534803867e+01
54,,,,,,,,,,,,,,,,,,1.9768019511e+02,2.1524665117e+01
55,,,,,,,,,,,,,,,,,,1.9840307720e+02,2.1446239948e+01
56,,,,,,,,,,,,,,,,,,1.9717068438e+02,2.1580287218e+01
57,,,,,,,,,,,,,,,,,,1.9759739028e+02,2.1533685207e+01
58,,,,,,,,,,,,,,,,,,1.9683013284e+02,2.1617624998e+01
59,,,,,,,,,,,,,,,,,,1.9759235414e+02,2.1534234047e+01
60,,,,,,,,,,,,,,,,,,1.9854880583e+02,2.1430499077e+01
61,,,,,,,,,,,,,,,,,,2.0385228608e+02,2.0872956991e+01
62,,,,,,,,,,,,,,,,,,1.9807428798e+02,2.1481839180e+01
63,,,,,,,,,,,,,,,,,,2.0594548764e+02,2.0660807133e+01
64,,,,,,,,,,,,,,,,,,1.9870431668e+02,2.1413727045e+01
65,,,,,,,,,,,,,,,,,,2.0037880281e+02,2.1234781027e+01
66,,,,,,,,,,,,,,,,,,1.9813761849e+02,2.1474972963e+01
67,,,,,,,,,,,,,,,,,,1.9968990109e+02,2.1308037996e+01
68,,,,,,,,,,,,,,,,,,1.9897106415e+02,2.1385019064e+01
69,,,,,,,,,,,,,,,,,,1.9998138906e+02,2.1276979923e+01
70,,,,,,,,,,,,,,,,,,1.9873212989e+02,2.1410730124e+01
71,,,,,,,,,,,,,,,,,,1.9953618397e+02,2.1324453115e+01
72,,,,,,,,,,,,,,,,,,1.9971465414e+02,2.1305397034e+01
73,,,,,,,,,,,,,,,,,,2.0074142833e+02,2.1196421862e+01
74,,,,,,,,,,,,,,,,,,1.9762497105e+02,2.1530679941e+01
75,,,,,,,,,,,,,,,,,,2.0170044669e+02,2.1095639944e+01
76,,,,,,,,,,,,,,,,,,1.9786677696e+02,2.1504368067e+01
