access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,47,7.9654761791e+01,7.3699216843e+01,3.9970640404e+06,4.3200619713e+06
write,48,7.9654758930e+01,6.3689908028e+01,3.9970641839e+06,4.9989895395e+06
write,49,7.9654768944e+01,7.7582211018e+01,3.9970636815e+06,4.1038426184e+06
write,50,7.9654767990e+01,5.7430219889e+01,3.9970637293e+06,5.5438614830e+06
write,51,7.9656942844e+01,7.7398555994e+01,3.9969545984e+06,4.1135804139e+06
write,52,7.9654761791e+01,7.4211730957e+01,3.9970640404e+06,4.2902271635e+06
write,53,7.9654766798e+01,6.4855777025e+01,3.9970637891e+06,4.9091260425e+06
write,54,7.9654766798e+01,6.6249952793e+01,3.9970637891e+06,4.8058175225e+06
write,55,7.9654763937e+01,7.2742817879e+01,3.9970639327e+06,4.3768607443e+06
write,56,7.9654765844e+01,7.7979596853e+01,3.9970638370e+06,4.0829293411e+06
write,57,7.9654768944e+01,6.8505496979e+01,3.9970636815e+06,4.6475859317e+06
write,58,7.9654758930e+01,7.5439926863e+01,3.9970641839e+06,4.2203803376e+06
write,59,7.9654759884e+01,7.1047102928e+01,3.9970641361e+06,4.4813253585e+06
write,60,7.9654899120e+01,6.8538108110e+01,3.9970571492e+06,4.6453745628e+06
write,61,7.9654901028e+01,6.7016677856e+01,3.9970570535e+06,4.7508350784e+06
write,62,7.9654896975e+01,5.3379834890e+01,3.9970572569e+06,5.9645217085e+06
write,63,7.9654898167e+01,6.1373184919e+01,3.9970571971e+06,5.1876920583e+06
write,64,7.9654898167e+01,6.0554632187e+01,3.9970571971e+06,5.2578171562e+06
write,65,7.9654898167e+01,6.1896218061e+01,3.9970571971e+06,5.1438552140e+06
write,66,7.9654899120e+01,6.8678360939e+01,3.9970571492e+06,4.6358879223e+06
write,67,7.9654896975e+01,5.0936281919e+01,3.9970572569e+06,6.2506561532e+06
write,68,7.9654896975e+01,5.1789347887e+01,3.9970572569e+06,6.1476963312e+06
write,69,7.9656857967e+01,7.3650859118e+01,3.9969588573e+06,4.3228984402e+06
write,70,7.9654893160e+01,5.8119996786e+01,3.9970574483e+06,5.4780660978e+06
write,71,7.9654891968e+01,7.0719655991e+01,3.9970575081e+06,4.5020748410e+06
write,72,7.9654896975e+01,6.6393625975e+01,3.9970572569e+06,4.7954179234e+06
write,73,7.9654901981e+01,7.5907123804e+01,3.9970570057e+06,4.1944045307e+06
write,74,7.9654891014e+01,7.4033277988e+01,3.9970575560e+06,4.3005685099e+06
write,75,7.9654891968e+01,7.5045741796e+01,3.9970575081e+06,4.2425482963e+06
write,76,7.9654896021e+01,6.4563177824e+01,3.9970573048e+06,4.9313741165e+06
write,77,7.9654895067e+01,7.6563683033e+01,3.9970573526e+06,4.1584361069e+06
write,78,7.9654900074e+01,7.1684016943e+01,3.9970571014e+06,4.4415086874e+06
write,79,7.9654899120e+01,7.3630913019e+01,3.9970571492e+06,4.3240694831e+06
