rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,4255,,,,,,,,,,,,,5.7679810498e+04,5.9015450478e+00,,,,,,,,
0,,,,,,,,,,,,,,7.2734620023e+02,5.8500339985e+00,,,,
1,,,,,,,,,,,,,,7.2641577021e+02,5.8575270176e+00,,,,
2,,,,,,,,,,,,,,7.3199881350e+02,5.8128509521e+00,,,,
3,,,,,,,,,,,,,,7.5959868551e+02,5.6016421318e+00,,,,
4,,,,,,,,,,,,,,7.2849995638e+02,5.8407690525e+00,,,,
5,,,,,,,,,,,,,,7.4011222634e+02,5.7491281033e+00,,,,
6,,,,,,,,,,,,,,7.2472135887e+02,5.8712220192e+00,,,,
7,,,,,,,,,,,,,,7.4056488334e+02,5.7456140518e+00,,,,
8,,,,,,,,,,,,,,7.3029771146e+02,5.8263909817e+00,,,,
9,,,,,,,,,,,,,,7.5283178388e+02,5.6519930363e+00,,,,
10,,,,,,,,,,,,,,7.2569820232e+02,5.8633189201e+00,,,,
11,,,,,,,,,,,,,,7.4792384243e+02,5.6890819073e+00,,,,
12,,,,,,,,,,,,,,7.2814242356e+02,5.8436369896e+00,,,,
13,,,,,,,,,,,,,,7.3965653571e+02,5.7526700497e+00,,,,
14,,,,,,,,,,,,,,7.3111362161e+02,5.8198888302e+00,,,,
15,,,,,,,,,,,,,,7.5332147414e+02,5.6483190060e+00,,,,
16,,,,,,,,,,,,,,7.2380957541e+02,5.8786180019e+00,,,,
17,,,,,,,,,,,,,,7.3548085103e+02,5.7853307724e+00,,,,
18,,,,,,,,,,,,,,7.2813668996e+02,5.8436830044e+00,,,,
19,,,,,,,,,,,,,,7.2305709691e+02,5.8847358227e+00,,,,
20,,,,,,,,,,,,,,7.2853763532e+02,5.8404669762e+00,,,,
21,,,,,,,,,,,,,,7.5982862310e+02,5.5999469757e+00,,,,
22,,,,,,,,,,,,,,7.2606512403e+02,5.8603558540e+00,,,,
23,,,,,,,,,,,,,,7.5766870144e+02,5.6159110069e+00,,,,
24,,,,,,,,,,,,,,7.2347126494e+02,5.8813669682e+00,,,,
25,,,,,,,,,,,,,,7.6142383493e+02,5.5882148743e+00,,,,
26,,,,,,,,,,,,,,7.2101108854e+02,5.9014348984e+00,,,,
27,,,,,,,,,,,,,,7.4889689806e+02,5.6816899776e+00,,,,
28,,,,,,,,,,,,,,7.2501462459e+02,5.8688471317e+00,,,,
29,,,,,,,,,,,,,,7.4099834190e+02,5.7422530651e+00,,,,
30,,,,,,,,,,,,,,7.2944575407e+02,5.8331959248e+00,,,,
31,,,,,,,,,,,,,,7.3142176677e+02,5.8174369335e+00,,,,
32,,,,,,,,,,,,,,7.3008419213e+02,5.8280949593e+00,,,,
33,,,,,,,,,,,,,,7.3937109497e+02,5.7548909187e+00,,,,
34,,,,,,,,,,,,,,7.2535576597e+02,5.8660869598e+00,,,,
35,,,,,,,,,,,,,,7.4156308711e+02,5.7378799915e+00,,,,
