access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,282,7.5418205976e+01,7.2304691076e+01,6.9795501654e+06,7.2800968259e+06
write,283,7.2415872097e+01,5.8476510048e+01,7.2689195995e+06,9.0016512882e+06
write,284,7.5416487932e+01,6.2394057989e+01,6.9797091648e+06,8.4364628454e+06
write,285,7.2470071077e+01,6.0010567904e+01,7.2634833135e+06,8.7715409200e+06
write,286,7.2426836014e+01,7.2304709911e+01,7.2678192362e+06,7.2800949294e+06
write,287,7.2486990929e+01,6.2945472002e+01,7.2617878775e+06,8.3625578657e+06
write,288,7.2418209076e+01,6.9930475950e+01,7.2686850271e+06,7.5272639696e+06
write,289,7.2461261988e+01,6.6969547033e+01,7.2643663326e+06,7.8600673787e+06
write,290,7.2415997982e+01,6.8868534088e+01,7.2689069635e+06,7.6433331850e+06
write,291,7.2453247070e+01,5.5488609076e+01,7.2651699307e+06,9.4863641524e+06
write,292,7.2472172976e+01,5.4287107944e+01,7.2632726519e+06,9.6963196591e+06
write,293,7.2464933157e+01,6.6969568014e+01,7.2639983102e+06,7.8600649162e+06
write,294,7.2483377934e+01,6.6532278061e+01,7.2621498474e+06,7.9117259673e+06
write,295,7.2448421955e+01,5.9098062038e+01,7.2656537961e+06,8.9069782298e+06
write,296,7.2426615000e+01,5.2140528917e+01,7.2678414144e+06,1.0095508483e+07
write,297,7.2469383955e+01,7.1960510969e+01,7.2635521826e+06,7.3149168191e+06
write,298,7.2437570095e+01,7.1442143917e+01,7.2667422625e+06,7.3679921002e+06
write,299,7.2465059042e+01,6.8802495956e+01,7.2639856913e+06,7.6506694224e+06
write,300,7.2434716940e+01,6.6532294035e+01,7.2670284946e+06,7.9117240678e+06
write,301,7.5416532993e+01,6.7494997025e+01,6.9797049945e+06,7.7988765865e+06
write,302,7.2414565086e+01,7.0888605118e+01,7.2690507962e+06,7.4255255993e+06
write,303,7.2462918997e+01,7.2304770947e+01,7.2642002184e+06,7.2800887840e+06
write,304,7.2478927135e+01,7.2203400135e+01,7.2625958027e+06,7.2903097502e+06
write,305,7.2487488031e+01,5.9476176023e+01,7.2617380778e+06,8.8503529849e+06
write,306,7.2477977991e+01,6.2799213886e+01,7.2626909109e+06,8.3820340961e+06
write,307,7.2466802120e+01,5.0426007032e+01,7.2638109672e+06,1.0438763308e+07
write,308,7.2483538151e+01,6.9694959879e+01,7.2621337952e+06,7.5527004092e+06
write,309,7.2420524120e+01,7.1737709999e+01,7.2684526713e+06,7.3376352828e+06
write,310,7.2443520069e+01,5.7579015970e+01,7.2661454261e+06,9.1419615832e+06
write,311,7.2433756113e+01,6.8863888025e+01,7.2671248910e+06,7.6438488603e+06
write,312,7.2449405193e+01,6.8802503824e+01,7.2655551912e+06,7.6506685475e+06
write,313,7.2411516190e+01,7.1256817818e+01,7.2693568606e+06,7.3871549154e+06
write,314,7.2414450169e+01,6.0354163885e+01,7.2690623318e+06,8.7216045773e+06
write,315,7.2471233130e+01,6.7515736103e+01,7.2633668460e+06,7.7964809744e+06
write,316,7.2470059156e+01,6.5530850887e+01,7.2634845083e+06,8.0326311176e+06
write,317,7.2458796978e+01,6.7677684069e+01,7.2646134625e+06,7.7778245406e+06
write,318,7.2442698956e+01,6.5462146044e+01,7.2662277854e+06,8.0410616488e+06
write,319,7.2421772957e+01,7.1442142010e+01,7.2683273346e+06,7.3679922969e+06
write,320,7.2448765993e+01,4.4659030914e+01,7.2656192936e+06,1.1786757151e+07
write,321,7.2461032152e+01,7.1256824970e+01,7.2643893741e+06,7.3871541739e+06
write,322,7.2475203037e+01,7.0888550997e+01,7.2629689872e+06,7.4255312684e+06
write,323,7.2485970020e+01,5.5069278002e+01,7.2618901541e+06,9.5585991155e+06
write,324,7.2413863182e+01,6.5530864954e+01,7.2691212548e+06,8.0326293933e+06
write,325,7.2424318075e+01,6.7849621058e+01,7.2680719127e+06,7.7581148398e+06
write,326,7.2423943996e+01,6.2623018980e+01,7.2681094532e+06,8.4056176239e+06
write,327,7.2470597982e+01,7.1442157030e+01,7.2634305036e+06,7.3679907478e+06
write,328,7.2449064016e+01,5.8724698067e+01,7.2655894061e+06,8.9636076358e+06
write,329,7.2408410072e+01,7.0888545990e+01,7.2696686956e+06,7.4255317929e+06
write,330,7.2439515114e+01,5.4897894859e+01,7.2665471487e+06,9.5884396542e+06
write,331,7.2426983118e+01,6.7413960934e+01,7.2678044748e+06,7.8082513579e+06
write,332,7.2414033175e+01,6.7343652964e+01,7.2691041905e+06,7.8164033110e+06
write,333,7.2442853928e+01,6.0136719942e+01,7.2662122413e+06,8.7531403859e+06
write,334,7.2442165852e+01,6.3188735008e+01,7.2662812578e+06,8.3303638209e+06
write,335,7.2457535982e+01,6.0354189873e+01,7.2647398903e+06,8.7216008219e+06
write,336,7.2446310997e+01,6.1893683910e+01,7.2658655045e+06,8.5046666920e+06
write,337,7.2456306934e+01,6.9930459976e+01,7.2648631192e+06,7.5272656891e+06
write,338,7.5418173790e+01,6.8874673128e+01,6.9795531441e+06,7.6426519081e+06
write,339,7.2420543909e+01,7.1737695932e+01,7.2684506852e+06,7.3376367216e+06
write,340,7.2453498840e+01,6.3421458960e+01,7.2651446849e+06,8.2997956943e+06
write,341,7.2480109930e+01,7.1960559130e+01,7.2624772853e+06,7.3149119235e+06
write,342,7.2462147951e+01,7.1737653971e+01,7.2642775143e+06,7.3376410137e+06
write,343,7.2437829971e+01,7.0176004171e+01,7.2667161925e+06,7.5009279627e+06
write,344,7.2428285837e+01,5.1733955145e+01,7.2676737536e+06,1.0174848425e+07
write,345,7.2476462126e+01,5.3789006948e+01,7.2628428121e+06,9.7861102456e+06
write,346,7.2436834097e+01,6.9930454016e+01,7.2668160966e+06,7.5272663307e+06
write,347,7.2485275984e+01,7.0176028967e+01,7.2619596857e+06,7.5009253124e+06
write,348,7.2417071104e+01,7.0888553858e+01,7.2687992482e+06,7.4255309687e+06
write,349,7.2480851173e+01,6.8863910913e+01,7.2624030137e+06,7.6438463198e+06
write,350,7.2421094179e+01,7.1570820808e+01,7.2683954581e+06,7.3547452168e+06
write,351,7.2446596146e+01,5.3888463020e+01,7.2658369062e+06,9.7680490869e+06
write,352,7.2477840185e+01,6.6969578028e+01,7.2627047199e+06,7.8600637409e+06
write,353,7.2483295202e+01,6.1641849995e+01,7.2621581363e+06,8.5394119749e+06
write,354,7.2426090002e+01,4.9531488895e+01,7.2678940971e+06,1.0627283042e+07
write,355,7.2448120117e+01,6.7677652836e+01,7.2656840667e+06,7.7778281300e+06
write,356,7.2412348032e+01,7.1442132950e+01,7.2692733533e+06,7.3679932312e+06
write,357,7.2451917171e+01,7.1873394966e+01,7.2653032873e+06,7.3237830528e+06
write,358,7.2455533028e+01,6.5849149942e+01,7.2649407161e+06,7.9938032983e+06
write,359,7.2434509993e+01,4.9897001982e+01,7.2670492567e+06,1.0549434457e+07
write,360,7.2457689047e+01,4.2251573086e+01,7.2647245437e+06,1.2458356306e+07
write,361,7.2440109015e+01,3.5776839018e+01,7.2664875738e+06,1.4713014521e+07
write,362,7.2411884069e+01,3.8885621071e+01,7.2693199295e+06,1.3536755683e+07
write,363,7.2426900148e+01,5.2722239971e+01,7.2678128005e+06,9.9841196483e+06
write,364,7.2472939014e+01,4.6112204075e+01,7.2631958792e+06,1.1415311034e+07
write,365,7.2436846972e+01,3.6855553150e+01,7.2668148050e+06,1.4282383712e+07
write,366,7.2469917059e+01,3.6089231014e+01,7.2634987504e+06,1.4585657195e+07
write,367,7.2455554008e+01,3.6675665140e+01,7.2649386124e+06,1.4352436418e+07
write,368,7.2470879078e+01,5.6103095055e+01,7.2634023307e+06,9.3824619032e+06
write,369,7.2483464956e+01,4.2809519053e+01,7.2621411286e+06,1.2295983782e+07
write,370,7.2428611040e+01,3.7508751154e+01,7.2676411219e+06,1.4033662434e+07
write,371,7.2416720152e+01,3.4374590158e+01,7.2688344749e+06,1.5313205178e+07
write,372,7.2447690010e+01,3.8144363165e+01,7.2657272016e+06,1.3799814922e+07
write,373,7.2432900190e+01,3.8393279076e+01,7.2672107650e+06,1.3710346307e+07
write,374,7.2483817101e+01,3.7508686066e+01,7.2621058473e+06,1.4033686786e+07
write,375,7.2434579849e+01,3.7948755980e+01,7.2670422483e+06,1.3870946186e+07
write,376,7.2440063000e+01,4.1878719091e+01,7.2664921896e+06,1.2569275360e+07
write,377,7.2475049973e+01,3.9745226145e+01,7.2629843263e+06,1.3243984324e+07
