rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,189,,,,,,,,,,,,,,,,,3.6496872981e+03,2.4856924057e+01,,,3.3965470806e+03,1.4131999016e-01
0,,,,,,,,,,,,,,,,,,7.6830633494e+00,2.4599562883e+01
1,,,,,,,,,,,,,,,,,,8.0135900481e+00,2.3584934950e+01
2,,,,,,,,,,,,,,,,,,7.6965575696e+00,2.4556432962e+01
3,,,,,,,,,,,,,,,,,,2.2178704541e+01,8.5216879845e+00
4,,,,,,,,,,,,,,,,,,1.1405611231e+01,1.6570791006e+01
5,,,,,,,,,,,,,,,,,,1.4783474679e+01,1.2784545183e+01
6,,,,,,,,,,,,,,,,,,8.6269902733e+00,2.1907988071e+01
7,,,,,,,,,,,,,,,,,,4.8796807169e+01,3.8732042313e+00
8,,,,,,,,,,,,,,,,,,1.1521602511e+01,1.6403968096e+01
9,,,,,,,,,,,,,,,,,,8.7136378489e+00,2.1690137148e+01
10,,,,,,,,,,,,,,,,,,9.6008358475e+00,1.9685786009e+01
11,,,,,,,,,,,,,,,,,,1.3137988250e+01,1.4385764122e+01
12,,,,,,,,,,,,,,,,,,1.8998551125e+01,9.9481270313e+00
13,,,,,,,,,,,,,,,,,,5.4598934309e+01,3.4616060257e+00
14,,,,,,,,,,,,,,,,,,3.8874729584e+01,4.8617701530e+00
15,,,,,,,,,,,,,,,,,,2.1538547330e+01,8.7749650478e+00
16,,,,,,,,,,,,,,,,,,7.7451855233e+00,2.4402256012e+01
17,,,,,,,,,,,,,,,,,,9.5240542595e+00,1.9844490051e+01
18,,,,,,,,,,,,,,,,,,8.7492437735e+00,2.1601866961e+01
19,,,,,,,,,,,,,,,,,,8.6867695527e+00,2.1757225037e+01
20,,,,,,,,,,,,,,,,,,7.8634443337e+00,2.4035269022e+01
21,,,,,,,,,,,,,,,,,,9.5192352751e+00,1.9854536057e+01
22,,,,,,,,,,,,,,,,,,1.0292123231e+01,1.8363557816e+01
23,,,,,,,,,,,,,,,,,,1.0154022966e+02,1.8613312244e+00
24,,,,,,,,,,,,,,,,,,1.3059890073e+01,1.4471791029e+01
25,,,,,,,,,,,,,,,,,,8.6483993265e+00,2.1853754997e+01
26,,,,,,,,,,,,,,,,,,8.0609548379e+00,2.3446353912e+01
27,,,,,,,,,,,,,,,,,,1.1174637056e+01,1.6913300991e+01
28,,,,,,,,,,,,,,,,,,8.4320748551e+00,2.2414412022e+01
29,,,,,,,,,,,,,,,,,,1.2086704989e+01,1.5637016058e+01
30,,,,,,,,,,,,,,,,,,7.6737165290e+00,2.4629525900e+01
31,,,,,,,,,,,,,,,,,,2.4362379035e+01,7.7578630447e+00
32,,,,,,,,,,,,,,,,,,2.4997348222e+01,7.5608019829e+00
33,,,,,,,,,,,,,,,,,,8.8344371707e+00,2.1393553019e+01
34,,,,,,,,,,,,,,,,,,1.1134285596e+01,1.6974596024e+01
35,,,,,,,,,,,,,,,,,,1.1310916009e+01,1.6709522009e+01
