rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,9869,,,,,,,,,,,2.0544174631e+04,2.3058215213e+02,,,,,,,1.4860312470e+02,3.2300801277e+00,,
0,,,,,,,,,,,,4.3890471890e+01,2.2485518098e+02,,,,,,
1,,,,,,,,,,,,4.8834420743e+01,2.0209106302e+02,,,,,,
2,,,,,,,,,,,,5.3599349453e+01,1.8412536907e+02,,,,,,
3,,,,,,,,,,,,4.4690310425e+01,2.2083086705e+02,,,,,,
4,,,,,,,,,,,,7.8097404470e+01,1.2636783600e+02,,,,,,
5,,,,,,,,,,,,4.3563538982e+01,2.2654266000e+02,,,,,,
6,,,,,,,,,,,,5.3317246568e+01,1.8509958100e+02,,,,,,
7,,,,,,,,,,,,5.1367275652e+01,1.9212621021e+02,,,,,,
8,,,,,,,,,,,,6.4123536807e+01,1.5390604591e+02,,,,,,
9,,,,,,,,,,,,4.5786949522e+01,2.1554176688e+02,,,,,,
10,,,,,,,,,,,,6.5714725897e+01,1.5017942882e+02,,,,,,
11,,,,,,,,,,,,4.9273552829e+01,2.0029000211e+02,,,,,,
12,,,,,,,,,,,,5.4199265070e+01,1.8208733988e+02,,,,,,
13,,,,,,,,,,,,6.4520783528e+01,1.5295846486e+02,,,,,,
14,,,,,,,,,,,,5.0507770977e+01,1.9539567494e+02,,,,,,
15,,,,,,,,,,,,5.4015337012e+01,1.8270736694e+02,,,,,,
16,,,,,,,,,,,,4.3222310732e+01,2.2833115196e+02,,,,,,
17,,,,,,,,,,,,5.4465774361e+01,1.8119635892e+02,,,,,,
18,,,,,,,,,,,,4.3435417343e+01,2.2721089387e+02,,,,,,
19,,,,,,,,,,,,8.5767495562e+01,1.1506690192e+02,,,,,,
20,,,,,,,,,,,,4.3160092688e+01,2.2866030598e+02,,,,,,
21,,,,,,,,,,,,5.3784891986e+01,1.8349018908e+02,,,,,,
22,,,,,,,,,,,,5.1123095788e+01,1.9304386497e+02,,,,,,
23,,,,,,,,,,,,4.8516304644e+01,2.0341615200e+02,,,,,,
24,,,,,,,,,,,,4.3971507810e+01,2.2444079113e+02,,,,,,
25,,,,,,,,,,,,1.4754715279e+02,6.6887092113e+01,,,,,,
26,,,,,,,,,,,,9.2681946654e+01,1.0648244190e+02,,,,,,
27,,,,,,,,,,,,4.3160774479e+01,2.2865669394e+02,,,,,,
28,,,,,,,,,,,,4.2953883146e+01,2.2975803995e+02,,,,,,
29,,,,,,,,,,,,4.3051583642e+01,2.2923663116e+02,,,,,,
